epoch,error,learning_rate
792,0.605194,0.00266123
793,0.605191,0.00265265
794,0.605188,0.00264406
795,0.605186,0.00263548
796,0.605183,0.0026269
797,0.60518,0.00261832
798,0.605178,0.00260974
799,0.605175,0.00260117
800,0.605172,0.00259259
801,0.605169,0.00258402
802,0.605167,0.00257545
803,0.605164,0.00256688
804,0.605161,0.00255831
805,0.605159,0.00254975
806,0.605156,0.00254118
807,0.605153,0.00253262
808,0.60515,0.00252406
809,0.605148,0.0025155
810,0.605145,0.00250694
811,0.605142,0.00249838
812,0.60514,0.00248983
813,0.605136,0.00248127
814,0.605134,0.00247272
815,0.605131,0.00246417
816,0.605128,0.00245562
817,0.605126,0.00244707
818,0.605123,0.00243853
819,0.60512,0.00242998
820,0.605118,0.00242144
821,0.605115,0.0024129
822,0.605112,0.00240436
823,0.605109,0.00239582
824,0.605107,0.00238729
825,0.605104,0.00237875
826,0.605101,0.00237022
827,0.605098,0.00236169
828,0.605096,0.00235316
829,0.605093,0.00234463
830,0.60509,0.0023361
831,0.605088,0.00232758
832,0.605085,0.00231905
833,0.605083,0.00231053
834,0.605079,0.00230201
835,0.605077,0.00229349
836,0.605074,0.00228498
837,0.605071,0.00227646
838,0.605068,0.00226795
839,0.605066,0.00225943
840,0.605063,0.00225092
841,0.605061,0.00224241
842,0.605058,0.00223391
843,0.605055,0.0022254
844,0.605052,0.00221689
845,0.60505,0.00220839
846,0.605047,0.00219989
847,0.605044,0.00219139
848,0.605041,0.00218289
849,0.605039,0.00217439
850,0.605036,0.0021659
851,0.605033,0.0021574
852,0.60503,0.00214891
853,0.605028,0.00214042
854,0.605025,0.00213193
855,0.605022,0.00212345
856,0.60502,0.00211496
857,0.605017,0.00210648
858,0.605014,0.00209799
859,0.605011,0.00208951
860,0.605009,0.00208103
861,0.605006,0.00207255
862,0.605003,0.00206408
863,0.605,0.0020556
864,0.604998,0.00204713
865,0.604995,0.00203866
866,0.604992,0.00203019
867,0.60499,0.00202172
868,0.604987,0.00201325
869,0.604984,0.00200478
870,0.604982,0.00199632
871,0.604979,0.00198786
872,0.604976,0.0019794
873,0.604973,0.00197094
874,0.604971,0.00196248
875,0.604968,0.00195402
876,0.604965,0.00194557
877,0.604962,0.00193712
878,0.60496,0.00192866
879,0.604957,0.00192021
880,0.604954,0.00191177
881,0.604952,0.00190332
882,0.604949,0.00189487
883,0.604946,0.00188643
884,0.604943,0.00187799
885,0.604941,0.00186955
886,0.604938,0.00186111
887,0.604935,0.00185267
888,0.604933,0.00184423
889,0.60493,0.0018358
890,0.604927,0.00182736
891,0.604924,0.00181893
892,0.604922,0.0018105
893,0.604919,0.00180207
894,0.604916,0.00179365
895,0.604914,0.00178522
896,0.604911,0.0017768
897,0.604908,0.00176838
898,0.604905,0.00175996
899,0.604902,0.00175154
900,0.6049,0.00174312
901,0.604897,0.0017347
902,0.604894,0.00172629
903,0.604892,0.00171788
904,0.604889,0.00170946
905,0.604886,0.00170105
906,0.604883,0.00169265
907,0.604881,0.00168424
908,0.604878,0.00167583
909,0.604876,0.00166743
910,0.604873,0.00165903
911,0.60487,0.00165063
912,0.604867,0.00164223
913,0.604865,0.00163383
914,0.604862,0.00162544
915,0.604859,0.00161704
916,0.604856,0.00160865
917,0.604853,0.00160026
918,0.604851,0.00159187
919,0.604848,0.00158348
920,0.604845,0.00157509
921,0.604843,0.00156671
922,0.60484,0.00155832
923,0.604837,0.00154994
924,0.604835,0.00154156
925,0.604832,0.00153318
926,0.604829,0.0015248
927,0.604826,0.00151643
928,0.604824,0.00150805
929,0.604821,0.00149968
930,0.604818,0.00149131
931,0.604815,0.00148294
